baseline_id,instance_id,task_id,model_id,model_name,model_variant,expected_model_variant,observed_model_variants,model_binding_valid,fault_id,fault_layer,scope,covered,fault_triggered,strict_success,repair_round,repair_at_1,repair_at_2,repair_at_4,attempts,patch_count,out_of_scope_edit_count,compile_status,execution_status,numerical_status,gradient_status,update_status,failure_reason,wall_time_sec,prompt_tokens,completion_tokens,total_tokens,llm_calls,raw_report,final_patch
r_hier,GR-02-A,GR-02-A,M1,CNN,cnn,cnn,cnn,True,GR-02,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,11.854826,3838,1214,5052,1,checkpoints/r_hier/GR-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-02-A/native/results/candidates/GR-02-A
r_hier,GR-02-B,GR-02-B,M2,Image MLP,mlp,mlp,mlp,True,GR-02,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,13.706517,3803,1479,5282,1,checkpoints/r_hier/GR-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-02-B/native/results/candidates/GR-02-B
r_hier,GR-03-A,GR-03-A,M1,CNN,cnn,cnn,cnn,True,GR-03,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,17.288956,3853,2042,5895,1,checkpoints/r_hier/GR-03-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-03-A/native/results/candidates/GR-03-A
r_hier,GR-03-B,GR-03-B,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-03,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,22.017006,3815,3064,6879,1,checkpoints/r_hier/GR-03-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-03-B/native/results/candidates/GR-03-B
r_hier,GR-04-A,GR-04-A,M1,CNN,cnn,cnn,cnn,True,GR-04,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,8.311802,4446,652,5098,1,checkpoints/r_hier/GR-04-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-04-A/native/results/candidates/GR-04-A
r_hier,GR-04-B,GR-04-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-04,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,19.579811,4398,2111,6509,1,checkpoints/r_hier/GR-04-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-04-B/native/results/candidates/GR-04-B
r_hier,GR-05-A,GR-05-A,M2,Image MLP,mlp,mlp,mlp,True,GR-05,gradient_update,core_autograd_optimizer,True,True,True,4,False,False,True,4,2,0,,,,,,,596.913387,0,0,0,0,checkpoints/r_hier/GR-05-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-05-A/native/results/candidates/GR-05-A
r_hier,GR-05-B,GR-05-B,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-05,gradient_update,core_autograd_optimizer,True,True,False,4,False,False,False,4,2,0,,,,,,gradient_update_mismatch_remained,323.298182,0,0,0,0,checkpoints/r_hier/GR-05-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-05-B/native/results/candidates/GR-05-B
r_hier,GR-06-A,GR-06-A,M2,Image MLP,mlp,mlp,mlp,True,GR-06,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,45.775382,3764,6115,9879,1,checkpoints/r_hier/GR-06-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-06-A/native/results/candidates/GR-06-A
r_hier,GR-06-B,GR-06-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-06,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,37.879966,3754,4926,8680,1,checkpoints/r_hier/GR-06-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-06-B/native/results/candidates/GR-06-B
r_hier,GR-07-A,GR-07-A,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-07,gradient_update,core_autograd_optimizer,True,True,True,1,True,True,True,1,1,0,,,,,,,38.066114,15896,3291,19187,1,checkpoints/r_hier/GR-07-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-07-A/native/results/candidates/GR-07-A
r_hier,GR-07-B,GR-07-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-07,gradient_update,core_autograd_optimizer,True,True,True,4,False,False,True,4,1,0,,,,,,,185.091331,16018,3512,19530,4,checkpoints/r_hier/GR-07-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-07-B/native/results/candidates/GR-07-B
r_hier,GR-08-A,GR-08-A,M1,CNN,cnn,cnn,cnn,True,GR-08,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,13.812772,3812,1350,5162,1,checkpoints/r_hier/GR-08-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-08-A/native/results/candidates/GR-08-A
r_hier,GR-08-B,GR-08-B,M2,Image MLP,mlp,mlp,mlp,True,GR-08,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,22.90621,3777,2762,6539,1,checkpoints/r_hier/GR-08-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/GR-08-B/native/results/candidates/GR-08-B
r_hier,UP-01-A,UP-01-A,M3,Transformer Classifier,transformer,transformer,transformer,True,UP-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,30.208739,4527,3688,8215,1,checkpoints/r_hier/UP-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/UP-01-A/native/results/candidates/UP-01-A
r_hier,UP-01-B,UP-01-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,UP-01,gradient_update,candidate,True,True,True,1,True,True,True,1,1,0,,,,,,,11.148208,4506,1297,5803,1,checkpoints/r_hier/UP-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/UP-01-B/native/results/candidates/UP-01-B
r_hier,MX-01-A,MX-01-A,M1,CNN,cnn,cnn,cnn,True,MX-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,21.930458,4510,2863,7373,1,checkpoints/r_hier/MX-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/MX-01-A/native/results/candidates/MX-01-A
r_hier,MX-01-B,MX-01-B,M2,Image MLP,mlp,mlp,mlp,True,MX-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,12.359422,4476,1288,5764,1,checkpoints/r_hier/MX-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/MX-01-B/native/results/candidates/MX-01-B
r_hier,MX-02-A,MX-02-A,M3,Transformer Classifier,transformer,transformer,transformer,True,MX-02,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,85.534737,3166,12081,15247,1,checkpoints/r_hier/MX-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/MX-02-A/native/results/candidates/MX-02-A
r_hier,MX-02-B,MX-02-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,MX-02,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,7.047803,3177,553,3730,1,checkpoints/r_hier/MX-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/MX-02-B/native/results/candidates/MX-02-B
r_hier,BL-01-A,BL-01-A,M1,CNN,cnn,cnn,cnn,True,BL-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,18.5865,4508,2383,6891,1,checkpoints/r_hier/BL-01-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/BL-01-A/native/results/candidates/BL-01-A
r_hier,BL-01-B,BL-01-B,M3,Transformer Classifier,transformer,transformer,transformer,True,BL-01,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,71.477922,4435,9714,14149,1,checkpoints/r_hier/BL-01-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/BL-01-B/native/results/candidates/BL-01-B
r_hier,BL-02-A,BL-02-A,M2,Image MLP,mlp,mlp,mlp,True,BL-02,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,82.958314,3108,10957,14065,1,checkpoints/r_hier/BL-02-A/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/BL-02-A/native/results/candidates/BL-02-A
r_hier,BL-02-B,BL-02-B,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,BL-02,mixed,candidate,True,True,True,1,True,True,True,1,2,0,,,,,,,40.713285,3089,5387,8476,1,checkpoints/r_hier/BL-02-B/native/results/section65_fault_pool_repair_raw.json,checkpoints/r_hier/BL-02-B/native/results/candidates/BL-02-B
r_direct,EX-01-A,EX-01-A__cnn__execution__EX-01__r_direct,M1,CNN,cnn,cnn,cnn,True,EX-01,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,55.701289,1341,6999,8340,1,checkpoints/r_direct/EX-01-A/native/r_direct/raw/EX-01-A__cnn__execution__EX-01__r_direct.json,checkpoints/r_direct/EX-01-A/native/r_direct/candidates/EX-01-A__cnn__execution__EX-01__r_direct.py
r_direct,EX-01-B,EX-01-B__image_mlp__execution__EX-01__r_direct,M2,Image MLP,mlp,mlp,mlp,True,EX-01,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,39.268052,1319,5263,6582,1,checkpoints/r_direct/EX-01-B/native/r_direct/raw/EX-01-B__image_mlp__execution__EX-01__r_direct.json,checkpoints/r_direct/EX-01-B/native/r_direct/candidates/EX-01-B__image_mlp__execution__EX-01__r_direct.py
r_direct,EX-02-A,EX-02-A__cnn__execution__EX-02__r_direct,M1,CNN,cnn,cnn,cnn,True,EX-02,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,5.520265,1352,453,1805,1,checkpoints/r_direct/EX-02-A/native/r_direct/raw/EX-02-A__cnn__execution__EX-02__r_direct.json,checkpoints/r_direct/EX-02-A/native/r_direct/candidates/EX-02-A__cnn__execution__EX-02__r_direct.py
r_direct,EX-02-B,EX-02-B__transformer_classifier__execution__EX-02__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-02,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,6.711479,1382,574,1956,1,checkpoints/r_direct/EX-02-B/native/r_direct/raw/EX-02-B__transformer_classifier__execution__EX-02__r_direct.json,checkpoints/r_direct/EX-02-B/native/r_direct/candidates/EX-02-B__transformer_classifier__execution__EX-02__r_direct.py
r_direct,EX-03-A,EX-03-A__cnn__execution__EX-03__r_direct,M1,CNN,cnn,cnn,cnn,True,EX-03,execution,,True,True,True,2,False,True,True,2,1,0,not_measured,pass,not_measured,not_measured,not_measured,,22.238881,2758,2779,5537,2,checkpoints/r_direct/EX-03-A/native/r_direct/raw/EX-03-A__cnn__execution__EX-03__r_direct.json,checkpoints/r_direct/EX-03-A/native/r_direct/candidates/EX-03-A__cnn__execution__EX-03__r_direct.py
r_direct,EX-03-B,EX-03-B__tiny_causal_lm__execution__EX-03__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-03,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,7.815942,1456,857,2313,1,checkpoints/r_direct/EX-03-B/native/r_direct/raw/EX-03-B__tiny_causal_lm__execution__EX-03__r_direct.json,checkpoints/r_direct/EX-03-B/native/r_direct/candidates/EX-03-B__tiny_causal_lm__execution__EX-03__r_direct.py
r_direct,EX-04-A,EX-04-A__image_mlp__execution__EX-04__r_direct,M2,Image MLP,mlp,mlp,mlp,True,EX-04,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,5.63227,1330,395,1725,1,checkpoints/r_direct/EX-04-A/native/r_direct/raw/EX-04-A__image_mlp__execution__EX-04__r_direct.json,checkpoints/r_direct/EX-04-A/native/r_direct/candidates/EX-04-A__image_mlp__execution__EX-04__r_direct.py
r_direct,EX-04-B,EX-04-B__transformer_classifier__execution__EX-04__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-04,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,4.338148,1382,287,1669,1,checkpoints/r_direct/EX-04-B/native/r_direct/raw/EX-04-B__transformer_classifier__execution__EX-04__r_direct.json,checkpoints/r_direct/EX-04-B/native/r_direct/candidates/EX-04-B__transformer_classifier__execution__EX-04__r_direct.py
r_direct,EX-05-A,EX-05-A__image_mlp__execution__EX-05__r_direct,M2,Image MLP,mlp,mlp,mlp,True,EX-05,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,67.254512,1322,8840,10162,1,checkpoints/r_direct/EX-05-A/native/r_direct/raw/EX-05-A__image_mlp__execution__EX-05__r_direct.json,checkpoints/r_direct/EX-05-A/native/r_direct/candidates/EX-05-A__image_mlp__execution__EX-05__r_direct.py
r_direct,EX-05-B,EX-05-B__tiny_causal_lm__execution__EX-05__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-05,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,10.526088,1421,1228,2649,1,checkpoints/r_direct/EX-05-B/native/r_direct/raw/EX-05-B__tiny_causal_lm__execution__EX-05__r_direct.json,checkpoints/r_direct/EX-05-B/native/r_direct/candidates/EX-05-B__tiny_causal_lm__execution__EX-05__r_direct.py
r_direct,EX-06-A,EX-06-A__transformer_classifier__execution__EX-06__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-06,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,63.616837,71663,6650,78313,1,checkpoints/r_direct/EX-06-A/native/r_direct/raw/EX-06-A__transformer_classifier__execution__EX-06__r_direct.json,checkpoints/r_direct/EX-06-A/native/r_direct/candidates/EX-06-A__transformer_classifier__execution__EX-06__r_direct.py
r_direct,EX-06-B,EX-06-B__tiny_causal_lm__execution__EX-06__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-06,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,85.772547,71675,9673,81348,1,checkpoints/r_direct/EX-06-B/native/r_direct/raw/EX-06-B__tiny_causal_lm__execution__EX-06__r_direct.json,checkpoints/r_direct/EX-06-B/native/r_direct/candidates/EX-06-B__tiny_causal_lm__execution__EX-06__r_direct.py
r_direct,EX-07-A,EX-07-A__cnn__execution__EX-07__r_direct,M1,CNN,cnn,cnn,cnn,True,EX-07,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,40.208424,42460,4055,46515,1,checkpoints/r_direct/EX-07-A/native/r_direct/raw/EX-07-A__cnn__execution__EX-07__r_direct.json,checkpoints/r_direct/EX-07-A/native/r_direct/candidates/EX-07-A__cnn__execution__EX-07__r_direct.py
r_direct,EX-07-B,EX-07-B__image_mlp__execution__EX-07__r_direct,M2,Image MLP,mlp,mlp,mlp,True,EX-07,execution,,True,True,True,2,False,True,True,2,2,0,not_measured,pass,not_measured,not_measured,not_measured,,119.094051,85468,12792,98260,2,checkpoints/r_direct/EX-07-B/native/r_direct/raw/EX-07-B__image_mlp__execution__EX-07__r_direct.json,checkpoints/r_direct/EX-07-B/native/r_direct/candidates/EX-07-B__image_mlp__execution__EX-07__r_direct.py
r_direct,EX-08-A,EX-08-A__cnn__execution__EX-08__r_direct,M1,CNN,cnn,cnn,cnn,True,EX-08,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,31.625301,42650,1733,44383,1,checkpoints/r_direct/EX-08-A/native/r_direct/raw/EX-08-A__cnn__execution__EX-08__r_direct.json,checkpoints/r_direct/EX-08-A/native/r_direct/candidates/EX-08-A__cnn__execution__EX-08__r_direct.py
r_direct,EX-08-B,EX-08-B__transformer_classifier__execution__EX-08__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-08,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,31.850954,42668,2282,44950,1,checkpoints/r_direct/EX-08-B/native/r_direct/raw/EX-08-B__transformer_classifier__execution__EX-08__r_direct.json,checkpoints/r_direct/EX-08-B/native/r_direct/candidates/EX-08-B__transformer_classifier__execution__EX-08__r_direct.py
r_direct,EX-09-A,EX-09-A__cnn__execution__EX-09__r_direct,M1,CNN,cnn,cnn,cnn,True,EX-09,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,11.130562,1356,1103,2459,1,checkpoints/r_direct/EX-09-A/native/r_direct/raw/EX-09-A__cnn__execution__EX-09__r_direct.json,checkpoints/r_direct/EX-09-A/native/r_direct/candidates/EX-09-A__cnn__execution__EX-09__r_direct.py
r_direct,EX-09-B,EX-09-B__tiny_causal_lm__execution__EX-09__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,EX-09,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,9.80332,1433,808,2241,1,checkpoints/r_direct/EX-09-B/native/r_direct/raw/EX-09-B__tiny_causal_lm__execution__EX-09__r_direct.json,checkpoints/r_direct/EX-09-B/native/r_direct/candidates/EX-09-B__tiny_causal_lm__execution__EX-09__r_direct.py
r_direct,EX-10-A,EX-10-A__image_mlp__execution__EX-10__r_direct,M2,Image MLP,mlp,mlp,mlp,True,EX-10,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,79.98291,1313,10204,11517,1,checkpoints/r_direct/EX-10-A/native/r_direct/raw/EX-10-A__image_mlp__execution__EX-10__r_direct.json,checkpoints/r_direct/EX-10-A/native/r_direct/candidates/EX-10-A__image_mlp__execution__EX-10__r_direct.py
r_direct,EX-10-B,EX-10-B__transformer_classifier__execution__EX-10__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,EX-10,execution,,True,True,True,1,True,True,True,1,1,0,not_measured,pass,not_measured,not_measured,not_measured,,83.023534,1365,10104,11469,1,checkpoints/r_direct/EX-10-B/native/r_direct/raw/EX-10-B__transformer_classifier__execution__EX-10__r_direct.json,checkpoints/r_direct/EX-10-B/native/r_direct/candidates/EX-10-B__transformer_classifier__execution__EX-10__r_direct.py
r_direct,NU-01-A,NU-01-A__image_mlp__numerical__NU-01__r_direct,M2,Image MLP,mlp,mlp,mlp,True,NU-01,numerical,,True,True,True,2,False,True,True,2,1,0,not_measured,not_measured,pass,not_measured,not_measured,,12.597804,3110,1179,4289,2,checkpoints/r_direct/NU-01-A/native/r_direct/raw/NU-01-A__image_mlp__numerical__NU-01__r_direct.json,checkpoints/r_direct/NU-01-A/native/r_direct/candidates/NU-01-A__image_mlp__numerical__NU-01__r_direct.py
r_direct,NU-01-B,NU-01-B__tiny_causal_lm__numerical__NU-01__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-01,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,3.766763,1559,137,1696,1,checkpoints/r_direct/NU-01-B/native/r_direct/raw/NU-01-B__tiny_causal_lm__numerical__NU-01__r_direct.json,checkpoints/r_direct/NU-01-B/native/r_direct/candidates/NU-01-B__tiny_causal_lm__numerical__NU-01__r_direct.py
r_direct,NU-02-A,NU-02-A__transformer_classifier__numerical__NU-02__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-02,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,88.636691,543,11366,11909,1,checkpoints/r_direct/NU-02-A/native/r_direct/raw/NU-02-A__transformer_classifier__numerical__NU-02__r_direct.json,checkpoints/r_direct/NU-02-A/native/r_direct/candidates/NU-02-A__transformer_classifier__numerical__NU-02__r_direct.py
r_direct,NU-02-B,NU-02-B__tiny_causal_lm__numerical__NU-02__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-02,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,109.125812,569,14527,15096,1,checkpoints/r_direct/NU-02-B/native/r_direct/raw/NU-02-B__tiny_causal_lm__numerical__NU-02__r_direct.json,checkpoints/r_direct/NU-02-B/native/r_direct/candidates/NU-02-B__tiny_causal_lm__numerical__NU-02__r_direct.py
r_direct,NU-03-A,NU-03-A__cnn__numerical__NU-03__r_direct,M1,CNN,cnn,cnn,cnn,True,NU-03,numerical,,True,True,False,0,False,False,False,4,3,0,not_measured,not_measured,fail,not_measured,not_measured,strict_verifier_failed,1933.006951,164176,249728,413904,4,checkpoints/r_direct/NU-03-A/native/r_direct/raw/NU-03-A__cnn__numerical__NU-03__r_direct.json,checkpoints/r_direct/NU-03-A/native/r_direct/candidates/NU-03-A__cnn__numerical__NU-03__r_direct.py
r_direct,NU-03-B,NU-03-B__image_mlp__numerical__NU-03__r_direct,M2,Image MLP,mlp,mlp,mlp,True,NU-03,numerical,,True,True,False,0,False,False,False,4,3,0,not_measured,not_measured,fail,not_measured,not_measured,strict_verifier_failed,1715.902042,164176,212869,377045,4,checkpoints/r_direct/NU-03-B/native/r_direct/raw/NU-03-B__image_mlp__numerical__NU-03__r_direct.json,checkpoints/r_direct/NU-03-B/native/r_direct/candidates/NU-03-B__image_mlp__numerical__NU-03__r_direct.py
r_direct,NU-04-A,NU-04-A__cnn__numerical__NU-04__r_direct,M1,CNN,cnn,cnn,cnn,True,NU-04,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,6.633144,1592,611,2203,1,checkpoints/r_direct/NU-04-A/native/r_direct/raw/NU-04-A__cnn__numerical__NU-04__r_direct.json,checkpoints/r_direct/NU-04-A/native/r_direct/candidates/NU-04-A__cnn__numerical__NU-04__r_direct.py
r_direct,NU-04-B,NU-04-B__transformer_classifier__numerical__NU-04__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-04,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,4.704438,1561,287,1848,1,checkpoints/r_direct/NU-04-B/native/r_direct/raw/NU-04-B__transformer_classifier__numerical__NU-04__r_direct.json,checkpoints/r_direct/NU-04-B/native/r_direct/candidates/NU-04-B__transformer_classifier__numerical__NU-04__r_direct.py
r_direct,NU-05-A,NU-05-A__cnn__numerical__NU-05__r_direct,M1,CNN,cnn,cnn,cnn,True,NU-05,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,25.32854,41016,1189,42205,1,checkpoints/r_direct/NU-05-A/native/r_direct/raw/NU-05-A__cnn__numerical__NU-05__r_direct.json,checkpoints/r_direct/NU-05-A/native/r_direct/candidates/NU-05-A__cnn__numerical__NU-05__r_direct.py
r_direct,NU-05-B,NU-05-B__tiny_causal_lm__numerical__NU-05__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-05,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,31.559039,41018,2274,43292,1,checkpoints/r_direct/NU-05-B/native/r_direct/raw/NU-05-B__tiny_causal_lm__numerical__NU-05__r_direct.json,checkpoints/r_direct/NU-05-B/native/r_direct/candidates/NU-05-B__tiny_causal_lm__numerical__NU-05__r_direct.py
r_direct,NU-06-A,NU-06-A__image_mlp__numerical__NU-06__r_direct,M2,Image MLP,mlp,mlp,mlp,True,NU-06,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,5.731066,1558,436,1994,1,checkpoints/r_direct/NU-06-A/native/r_direct/raw/NU-06-A__image_mlp__numerical__NU-06__r_direct.json,checkpoints/r_direct/NU-06-A/native/r_direct/candidates/NU-06-A__image_mlp__numerical__NU-06__r_direct.py
r_direct,NU-06-B,NU-06-B__transformer_classifier__numerical__NU-06__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,NU-06,numerical,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,pass,not_measured,not_measured,,24.232119,1561,3108,4669,1,checkpoints/r_direct/NU-06-B/native/r_direct/raw/NU-06-B__transformer_classifier__numerical__NU-06__r_direct.json,checkpoints/r_direct/NU-06-B/native/r_direct/candidates/NU-06-B__transformer_classifier__numerical__NU-06__r_direct.py
r_direct,NU-07-A,NU-07-A__image_mlp__numerical__NU-07__r_direct,M2,Image MLP,mlp,mlp,mlp,True,NU-07,numerical,,True,True,False,0,False,False,False,4,3,0,not_measured,not_measured,fail,not_measured,not_measured,strict_verifier_failed,934.983927,167568,120984,288552,4,checkpoints/r_direct/NU-07-A/native/r_direct/raw/NU-07-A__image_mlp__numerical__NU-07__r_direct.json,checkpoints/r_direct/NU-07-A/native/r_direct/candidates/NU-07-A__image_mlp__numerical__NU-07__r_direct.py
r_direct,NU-07-B,NU-07-B__tiny_causal_lm__numerical__NU-07__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,NU-07,numerical,,True,True,False,0,False,False,False,4,4,0,not_measured,not_measured,fail,not_measured,not_measured,strict_verifier_failed,1052.363455,167626,128266,295892,4,checkpoints/r_direct/NU-07-B/native/r_direct/raw/NU-07-B__tiny_causal_lm__numerical__NU-07__r_direct.json,checkpoints/r_direct/NU-07-B/native/r_direct/candidates/NU-07-B__tiny_causal_lm__numerical__NU-07__r_direct.py
r_direct,GR-01-A,GR-01-A__transformer_classifier__gradient_update__GR-01__r_direct,M3,Transformer Classifier,transformer,transformer,transformer,True,GR-01,gradient_update,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,not_measured,pass,pass,,8.130127,1794,492,2286,1,checkpoints/r_direct/GR-01-A/native/r_direct/raw/GR-01-A__transformer_classifier__gradient_update__GR-01__r_direct.json,checkpoints/r_direct/GR-01-A/native/r_direct/candidates/GR-01-A__transformer_classifier__gradient_update__GR-01__r_direct.py
r_direct,GR-01-B,GR-01-B__tiny_causal_lm__gradient_update__GR-01__r_direct,M4,Tiny Causal LM,causal_lm,causal_lm,causal_lm,True,GR-01,gradient_update,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,not_measured,pass,pass,,8.335156,1789,616,2405,1,checkpoints/r_direct/GR-01-B/native/r_direct/raw/GR-01-B__tiny_causal_lm__gradient_update__GR-01__r_direct.json,checkpoints/r_direct/GR-01-B/native/r_direct/candidates/GR-01-B__tiny_causal_lm__gradient_update__GR-01__r_direct.py
r_direct,GR-02-A,GR-02-A__cnn__gradient_update__GR-02__r_direct,M1,CNN,cnn,cnn,cnn,True,GR-02,gradient_update,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,not_measured,pass,pass,,9.130338,1870,726,2596,1,checkpoints/r_direct/GR-02-A/native/r_direct/raw/GR-02-A__cnn__gradient_update__GR-02__r_direct.json,checkpoints/r_direct/GR-02-A/native/r_direct/candidates/GR-02-A__cnn__gradient_update__GR-02__r_direct.py
r_direct,GR-02-B,GR-02-B__image_mlp__gradient_update__GR-02__r_direct,M2,Image MLP,mlp,mlp,mlp,True,GR-02,gradient_update,,True,True,True,1,True,True,True,1,1,0,not_measured,not_measured,not_measured,pass,pass,,8.829588,1844,633,2477,1,checkpoints/r_direct/GR-02-B/native/r_direct/raw/GR-02-B__image_mlp__gradient_update__GR-02__r_direct.json,checkpoints/r_direct/GR-02-B/native/r_direct/candidates/GR-02-B__image_mlp__gradient_update__GR-02__r_direct.py
