task_id,instance_id,baseline_id,model,expected_model_variant,observed_model_variants,model_binding_valid,fault_id,fault_layer,covered,fault_triggered,strict_success,repair_round,repair_attempts,repair_at_1,repair_at_2,repair_at_4,compile_status,execution_status,numerical_status,gradient_status,update_status,stage_status_semantics,patch_count,out_of_scope_edit_count,llm_calls,prompt_tokens,completion_tokens,total_tokens,api_cost_usd,wall_time_sec,failure_reason,final_patch,raw_report
MF-11__r_matchfix,MF-11,r_matchfix,transformer,transformer,transformer,True,ex_boundary+nu_residual+gr_zero,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,32014,81736,113750,,451.8782918099314,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-11__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-11__r_matchfix.json
MF-12__r_matchfix,MF-12,r_matchfix,causal_lm,causal_lm,causal_lm,True,ex_dtype+nu_scale+gr_step,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,31468,54817,86285,,347.98643172509037,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-12__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-12__r_matchfix.json
MF-13__r_matchfix,MF-13,r_matchfix,cnn,cnn,cnn,True,ex_index+nu_sign+gr_freeze,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,27899,40965,68864,,260.58318879199214,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-13__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-13__r_matchfix.json
MF-14__r_matchfix,MF-14,r_matchfix,mlp,mlp,mlp,True,ex_boundary+nu_scale+gr_step,mixed,True,True,True,4,4,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,4,0,4,37948,104140,142088,,542.4148123438936,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-14__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-14__r_matchfix.json
MF-15__r_matchfix,MF-15,r_matchfix,transformer,transformer,transformer,True,ex_dtype+nu_residual+gr_freeze,mixed,True,True,True,4,4,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,4,35021,60593,95614,,443.1973103750497,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-15__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-15__r_matchfix.json
MF-16__r_matchfix,MF-16,r_matchfix,causal_lm,causal_lm,causal_lm,True,ex_index+nu_scale+gr_zero,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,32932,51012,83944,,314.4294161340222,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-16__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-16__r_matchfix.json
MF-17__r_matchfix,MF-17,r_matchfix,cnn,cnn,cnn,True,ex_boundary+nu_sign+gr_freeze,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,30093,145803,175896,,755.2927687910851,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-17__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-17__r_matchfix.json
MF-18__r_matchfix,MF-18,r_matchfix,mlp,mlp,mlp,True,ex_dtype+nu_sign+gr_zero,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,33105,54266,87371,,331.6331678200513,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-18__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-18__r_matchfix.json
MF-19__r_matchfix,MF-19,r_matchfix,transformer,transformer,transformer,True,ex_index+nu_residual+gr_step,mixed,True,True,True,3,3,False,False,True,pass,pass,pass,pass,pass,three_stage_strict_probe,3,0,3,32140,54344,86484,,336.7716885318514,,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-19__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-19__r_matchfix.json
MF-20__r_matchfix,MF-20,r_matchfix,causal_lm,causal_lm,causal_lm,True,ex_boundary+nu_scale+gr_zero,mixed,True,True,False,,4,False,False,False,pass,fail,fail,fail,fail,three_stage_strict_probe,4,0,4,27963,92474,120437,,687.1457572600339,strict_verifier_failed,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/candidates/MF-20__r_matchfix.py,experiments/experiment_request_20260820/07_experiment_G_multi_fault/results_six_methods_corrected/r_matchfix/raw/MF-20__r_matchfix.json
